site_id,equipment_type,manufacturer,model,serial_number,installation_date,warranty_expiry,notes
6b325d0e-37a2-48ea-8fd2-1168285faacd,Inverter,SMA,SMA SC-xxxCP-10,180192630,,,Station: 2 | Location: 3 | Power: 800kW
6b325d0e-37a2-48ea-8fd2-1168285faacd,Inverter,SMA,SMA SC-xxxCP-10,180192632,,,Station: 2 | Location: 4 | Power: 800kW
6b325d0e-37a2-48ea-8fd2-1168285faacd,Inverter,SMA,SMA SC-xxxCP-10,180192629,,,Station: 3 | Location: 5 | Power: 800kW
c5982799-c68f-4afe-9dec-f92778adaddb,Inverter,SMA,SMA SCS-xxxx,3006909569,,,Station: 1 | Location: 1 | Power: 2900kW | Inverters: 10
c5982799-c68f-4afe-9dec-f92778adaddb,Inverter,SMA,SMA SCS-xxxx,3002255052,,,Station: 2 | Location: 2 | Power: 2900kW
c5982799-c68f-4afe-9dec-f92778adaddb,Inverter,SMA,SMA SCS-xxxx,3002255042,,,Station: 3 | Location: 3 | Power: 2900kW
c5982799-c68f-4afe-9dec-f92778adaddb,Inverter,SMA,SMA SCS-xxxx,3002255910,,,Station: 6 | Location: 6 | Power: 2900kW
c5982799-c68f-4afe-9dec-f92778adaddb,Inverter,SMA,SMA SCS-xxxx,3002255019,,,Station: 8 | Location: 8 | Power: 2900kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000590,,,Station: 1 | Location: 1.1 | Power: 680kW | Inverters: 54
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000311,,,Station: 1 | Location: 1.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000904,,,Station: 1 | Location: 1.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000976,,,Station: 1 | Location: 1.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000166,,,Station: 2 | Location: 2.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000254,,,Station: 2 | Location: 2.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000169,,,Station: 2 | Location: 2.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000009,,,Station: 2 | Location: 2.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000007,,,Station: 3 | Location: 3.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000255,,,Station: 3 | Location: 3.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000576,,,Station: 3 | Location: 3.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000588,,,Station: 3 | Location: 3.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000255,,,Station: 4 | Location: 4.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000587,,,Station: 4 | Location: 4.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537001229,,,Station: 4 | Location: 4.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000306,,,Station: 4 | Location: 4.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21522000353,,,Station: 5 | Location: 5.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000949,,,Station: 5 | Location: 5.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000409,,,Station: 5 | Location: 5.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21543000195,,,Station: 6 | Location: 6.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21543000198,,,Station: 6 | Location: 6.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21543000241,,,Station: 6 | Location: 6.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000716,,,Station: 7 | Location: 7.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000592,,,Station: 7 | Location: 7.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000257,,,Station: 7 | Location: 7.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000258,,,Station: 7 | Location: 7.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000256,,,Station: 8 | Location: 8.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000258,,,Station: 8 | Location: 8.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000714,,,Station: 8 | Location: 8.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000307,,,Station: 8 | Location: 8.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21540000856,,,Station: 9 | Location: 9.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21540000505,,,Station: 9 | Location: 9.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21540000857,,,Station: 9 | Location: 9.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21540001204,,,Station: 9 | Location: 9.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000164,,,Station: 10 | Location: 10.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000165,,,Station: 10 | Location: 10.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000589,,,Station: 10 | Location: 10.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000161,,,Station: 10 | Location: 10.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000402,,,Station: 11 | Location: 11.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21536000251,,,Station: 11 | Location: 11.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000954,,,Station: 11 | Location: 11.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21537000008,,,Station: 11 | Location: 11.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000054,,,Station: 12 | Location: 12.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000049,,,Station: 12 | Location: 12.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21522001067,,,Station: 12 | Location: 12.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000168,,,Station: 13 | Location: 13.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000167,,,Station: 13 | Location: 13.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000162,,,Station: 13 | Location: 13.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21522000708,,,Station: 14 | Location: 14.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000401,,,Station: 14 | Location: 14.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000413,,,Station: 14 | Location: 14.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000055,,,Station: 15 | Location: 15.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000171,,,Station: 15 | Location: 15.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535001020,,,Station: 15 | Location: 15.3 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000946,,,Station: 15 | Location: 15.4 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000056,,,Station: 16 | Location: 16.1 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000170,,,Station: 16 | Location: 16.2 | Power: 680kW
5b856501-f64d-4d7e-a7f5-d00371797640,Inverter,Schneider,Schneider Conext Core XC,U21535000411,,,Station: 16 | Location: 16.3 | Power: 680kW
a929d602-f984-49cb-b2de-be7eee83fd94,Inverter,SMA,SMA SC-xxxCP-10,1808001093,,,Station: 4 | Location: 7 | Power: 900kW | Inverters: 12
a929d602-f984-49cb-b2de-be7eee83fd94,Inverter,SMA,SMA SC-xxxCP-10,180800106,,,Station: 5 | Location: 9 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802394,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 60
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802413,,,Station: 1 | Location: 1.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802406,,,Station: 2 | Location: 2.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802407,,,Station: 2 | Location: 2.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802404,,,Station: 3 | Location: 3.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802405,,,Station: 3 | Location: 3.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802408,,,Station: 4 | Location: 4.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802409,,,Station: 4 | Location: 4.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802412,,,Station: 5 | Location: 5.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802414,,,Station: 5 | Location: 5.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802400,,,Station: 6 | Location: 6.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802401,,,Station: 6 | Location: 6.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802402,,,Station: 7 | Location: 7.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802403,,,Station: 7 | Location: 7.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802398,,,Station: 8 | Location: 8.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802399,,,Station: 8 | Location: 8.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802389,,,Station: 9 | Location: 9.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802397,,,Station: 9 | Location: 9.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802411,,,Station: 10 | Location: 10.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802410,,,Station: 10 | Location: 10.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802328,,,Station: 11 | Location: 11.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802329,,,Station: 11 | Location: 11.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802391,,,Station: 12 | Location: 12.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802396,,,Station: 12 | Location: 12.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802392,,,Station: 13 | Location: 13.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802390,,,Station: 13 | Location: 13.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802393,,,Station: 14 | Location: 14.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802395,,,Station: 14 | Location: 14.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802387,,,Station: 15 | Location: 15.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802388,,,Station: 15 | Location: 15.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802385,,,Station: 16 | Location: 16.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802386,,,Station: 16 | Location: 16.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802298,,,Station: 17 | Location: 17.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802299,,,Station: 17 | Location: 17.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802296,,,Station: 18 | Location: 18.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802297,,,Station: 18 | Location: 18.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802326,,,Station: 19 | Location: 19.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802327,,,Station: 19 | Location: 19.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802321,,,Station: 20 | Location: 20.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802320,,,Station: 20 | Location: 20.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802322,,,Station: 21 | Location: 21.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802323,,,Station: 21 | Location: 21.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802284,,,Station: 22 | Location: 22.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802285,,,Station: 22 | Location: 22.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802286,,,Station: 23 | Location: 23.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802287,,,Station: 23 | Location: 23.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802290,,,Station: 24 | Location: 24.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802291,,,Station: 24 | Location: 24.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802288,,,Station: 25 | Location: 25.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802289,,,Station: 25 | Location: 25.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802324,,,Station: 26 | Location: 26.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802325,,,Station: 26 | Location: 26.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802292,,,Station: 27 | Location: 27.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802293,,,Station: 27 | Location: 27.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802280,,,Station: 28 | Location: 28.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802281,,,Station: 28 | Location: 28.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802282,,,Station: 29 | Location: 29.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802283,,,Station: 29 | Location: 29.2 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802294,,,Station: 30 | Location: 30.1 | Power: 900kW
74044fee-aca8-4de5-9711-38aa887c1ca5,Inverter,SMA,SMA SC-xxxCP-10,180802295,,,Station: 30 | Location: 30.2 | Power: 900kW
04acb0a3-ab9f-454d-8a5d-6b0e069fc2ea,Inverter,SMA,SMA SC-xxxCP-10,180801600,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 4
04acb0a3-ab9f-454d-8a5d-6b0e069fc2ea,Inverter,SMA,SMA SC-xxxCP-10,180801599,,,Station: 1 | Location: 1.2 | Power: 900kW
04acb0a3-ab9f-454d-8a5d-6b0e069fc2ea,Inverter,SMA,SMA SC-xxxCP-10,180801601,,,Station: 2 | Location: 2.1 | Power: 900kW
04acb0a3-ab9f-454d-8a5d-6b0e069fc2ea,Inverter,SMA,SMA SC-xxxCP-10,180801602,,,Station: 2 | Location: 2.2 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180351375,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 8
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180351382,,,Station: 1 | Location: 1.2 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180351383,,,Station: 2 | Location: 2.1 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180351384,,,Station: 2 | Location: 2.2 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180800031,,,Station: 3 | Location: 3.1 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180800032,,,Station: 3 | Location: 3.2 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180800033,,,Station: 4 | Location: 4.1 | Power: 900kW
0320b71d-a899-49d4-92e8-ca83988442f5,Inverter,SMA,SMA SC-xxxCP-10,180800034,,,Station: 4 | Location: 4.2 | Power: 900kW
b3058443-1992-4c8e-8a11-b198f58f822c,Inverter,GP,GP Tech,1339 051 0007,,,Station: 8 | Location: 8.1 | Power: 1000kW | Inverters: 16
b3058443-1992-4c8e-8a11-b198f58f822c,Inverter,GP,GP Tech,1339 051 0002,,,Station: 8 | Location: 8.2 | Power: 1000kW
568fdc4a-5ed5-4be1-b679-caced0ee7823,Inverter,SMA,SMA SC-xxxx,180500844,,,Station: 1 | Location: 1 | Power: 2200kW | Inverters: 2
568fdc4a-5ed5-4be1-b679-caced0ee7823,Inverter,SMA,SMA SC-xxxx,180500843,,,Station: 2 | Location: 2 | Power: 2200kW
9d774d8e-109a-48ce-88f5-fac2d4538127,Inverter,Schneider,Schneider Conext Core XC,U21522000227,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
9d774d8e-109a-48ce-88f5-fac2d4538127,Inverter,Schneider,Schneider Conext Core XC,U21523000400,,,Station: A | Location: A.2 | Power: 680kW
9d774d8e-109a-48ce-88f5-fac2d4538127,Inverter,Schneider,Schneider Conext Core XC,U21522000352,,,Station: B | Location: B.1 | Power: 680kW
9d774d8e-109a-48ce-88f5-fac2d4538127,Inverter,Schneider,Schneider Conext Core XC,U21523000383,,,Station: B | Location: B.2 | Power: 680kW
9d774d8e-109a-48ce-88f5-fac2d4538127,Inverter,Schneider,Schneider Conext Core XC,U21522000710,,,Station: C | Location: C.1 | Power: 680kW
9d774d8e-109a-48ce-88f5-fac2d4538127,Inverter,Schneider,Schneider Conext Core XC,U21522000668,,,Station: C | Location: C.2 | Power: 680kW
d5d7d26f-a684-4e77-86ff-57ebe03113b4,Inverter,Schneider,Schneider Conext Core XC,TBC,,,Station: 1 | Location: 1 | Power: 680kW | Inverters: 6
d5d7d26f-a684-4e77-86ff-57ebe03113b4,Inverter,Schneider,Schneider Conext Core XC,TBC,,,Station: 1 | Location: 2 | Power: 680kW
d5d7d26f-a684-4e77-86ff-57ebe03113b4,Inverter,Schneider,Schneider Conext Core XC,TBC,,,Station: 1 | Location: 3 | Power: 680kW
d5d7d26f-a684-4e77-86ff-57ebe03113b4,Inverter,Schneider,Schneider Conext Core XC,U21539000958,,,Station: 2 | Location: 4 | Power: 680kW
d5d7d26f-a684-4e77-86ff-57ebe03113b4,Inverter,Schneider,Schneider Conext Core XC,U21536000525,,,Station: 2 | Location: 5 | Power: 680kW
d5d7d26f-a684-4e77-86ff-57ebe03113b4,Inverter,Schneider,Schneider Conext Core XC,U21544001452,,,Station: 2 | Location: 6 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,U31301000101,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 14
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21326000004,,,Station: A | Location: A.2 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21317000016,,,Station: B | Location: B.1 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21317000205,,,Station: B | Location: B.2 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21232000058,,,Station: C | Location: C.1 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21232000055,,,Station: C | Location: C.2 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21320000068,,,Station: D | Location: D.1 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,U21301000103,,,Station: D | Location: D.2 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21318000325,,,Station: E | Location: E.1 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,Tamar Heights E.2,,,Station: E | Location: E.2 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21236000137,,,Station: F | Location: F.1 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,Tamar Heights F.2,,,Station: F | Location: F.2 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21229000010,,,Station: G | Location: G.1 | Power: 680kW
f9d2e6f5-2a41-4900-9b63-736556c4a2ce,Inverter,Schneider,Schneider Conext Core XC,N21229000014,,,Station: G | Location: G.2 | Power: 680kW
73ae686f-bc08-4527-ab14-5d9355b375b0,Inverter,SMA,SMA SC-xxxCP-10,180350947,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 3
73ae686f-bc08-4527-ab14-5d9355b375b0,Inverter,SMA,SMA SC-xxxCP-10,180350942,,,Station: 2 | Location: 2.1 | Power: 900kW
73ae686f-bc08-4527-ab14-5d9355b375b0,Inverter,SMA,SMA SC-xxxCP-10,180350941,,,Station: 2 | Location: 2.2 | Power: 900kW
60b4e8b8-0530-474a-af5d-f7139c5a2b69,Inverter,SMA,SMA SC-xxxCP-10,180801626,,,Station: 4 | Location: 4.1 | Power: 900kW | Inverters: 4
60b4e8b8-0530-474a-af5d-f7139c5a2b69,Inverter,SMA,SMA SC-xxxCP-10,180801627,,,Station: 4 | Location: 4.2 | Power: 900kW
